Date,0
2022-11-01,0.0119215071929954
2022-11-02,0.0119231539771457
2022-11-03,0.0119025719841048
2022-11-04,0.0118716895609325
2022-11-05,0.0118879882233735
2022-11-06,0.0119257817414511
2022-11-07,0.0119501276937645
2022-11-08,0.0119688723757284
2022-11-09,0.0119440037218961
2022-11-10,0.0119394674825472
2022-11-11,0.011888560633124
2022-11-12,0.0117760851048423
2022-11-13,0.0118457712786196
2022-11-14,0.0119148375153043
2022-11-15,0.0118858946769508
2022-11-16,0.0119223614273991
2022-11-17,0.0118931140474629
2022-11-18,0.0118038007546124
2022-11-19,0.0119028560027499
2022-11-20,0.0118880302929176
2022-11-21,0.0118673129886826
2022-11-22,0.0118476241142954
2022-11-23,0.0118465398381092
2022-11-24,0.0118843237015504
2022-11-25,0.0118176303984726
2022-11-26,0.0118587256135092
2022-11-27,0.011907843892131
2022-11-28,0.011846499938894
2022-11-29,0.0118348497553283
2022-11-30,0.0118598527362497
2022-12-01,0.0118805100351537
2022-12-02,0.0118322834724775
2022-12-03,0.0117222915588883
2022-12-04,0.0116737615984825
2022-12-05,0.011661289189379
2022-12-06,0.0116773397920065
2022-12-07,0.0117610945665277
2022-12-08,0.0117547765952842
2022-12-09,0.0117514591507822
2022-12-10,0.0117819090378227
2022-12-11,0.0117978422487709
2022-12-12,0.0118306908730452
2022-12-13,0.0118265427464582
2022-12-14,0.0118270242852025
2022-12-15,0.0118490201277733
2022-12-16,0.0118479209997243
2022-12-17,0.0118761583084362
2022-12-18,0.0117338584647521
2022-12-19,0.0117614196173144
2022-12-20,0.0117593047320034
2022-12-21,0.0117166312844363
2022-12-22,0.0117014755020679
2022-12-23,0.011723990596112
2022-12-24,0.0117544614988233
2022-12-25,0.0117881092364154
2022-12-26,0.0117604655744952
2022-12-27,0.0118003838074713
2022-12-28,0.0117386990469
2022-12-29,0.0117434350885566
2022-12-30,0.0117158460605419
2022-12-31,0.0116973398950124
2023-01-01,0.0116966009497999
2023-01-02,0.0117301708160832
2023-01-03,0.0117118591756783
2023-01-04,0.0116545820131611
2023-01-05,0.0116696273723678
2023-01-06,0.0117129139196039
2023-01-07,0.0117411688824716
2023-01-08,0.0117653420871978
2023-01-09,0.0117266606693202
2023-01-10,0.0117792863033554
2023-01-11,0.0117854402993977
2023-01-12,0.0117740132859492
2023-01-13,0.0117572690877505
2023-01-14,0.0117731499498032
2023-01-15,0.0117732174759382
2023-01-16,0.011803444757208
2023-01-17,0.0118157318639332
2023-01-18,0.0118262039179515
2023-01-19,0.0118101777961846
2023-01-20,0.0117887302547857
2023-01-21,0.0118647098182999
2023-01-22,0.0118256540633459
2023-01-23,0.0117059694340562
2023-01-24,0.0118380228765203
2023-01-25,0.0117702622040896
2023-01-26,0.0117922440669964
2023-01-27,0.0118596878706608
2023-01-28,0.0119270104753215
2023-01-29,0.0119388984439161
2023-01-30,0.011875378358503
2023-01-31,0.0118190399780559
2023-02-01,0.0117394050995309
2023-02-02,0.0118363749558947
2023-02-03,0.0118375181622332
2023-02-04,0.0118596990405541
2023-02-05,0.0119325476638928
2023-02-06,0.0119451686936972
2023-02-07,0.0120110596285681
2023-02-08,0.0121132648307772
2023-02-09,0.0120052572573285
2023-02-10,0.0120946252296825
2023-02-11,0.0121187681621481
2023-02-12,0.0120747115795925
2023-02-13,0.0121145418686761
2023-02-14,0.0120821112560006
2023-02-15,0.0121208982159378
2023-02-16,0.0121605048568922
2023-02-17,0.0120780598411543
2023-02-18,0.0121018257400205
2023-02-19,0.0121903521828478
2023-02-20,0.0121331586809729
2023-02-21,0.0121682815281161
2023-02-22,0.0121329767840207
2023-02-23,0.0122421879733764
2023-02-24,0.0121883279827671
2023-02-25,0.0122268956319432
2023-02-26,0.0122088087149809
2023-02-27,0.0121662976270053
2023-02-28,0.0121441680659143
2023-03-01,0.0121408921497258
2023-03-02,0.0121902406823349
2023-03-03,0.0121773148725667
2023-03-04,0.0122152791980443
2023-03-05,0.012252200403475
2023-03-06,0.0122419001494235
2023-03-07,0.0122629550755501
2023-03-08,0.0122881207558813
2023-03-09,0.0122720681053329
2023-03-10,0.0122577852468617
2023-03-11,0.0122745351909227
2023-03-12,0.0122912629975299
2023-03-13,0.012292269027407
2023-03-14,0.0122615725991345
2023-03-15,0.0122613659740794
2023-03-16,0.0122737385752232
2023-03-17,0.0122830906957945
2023-03-18,0.0122886818412173
2023-03-19,0.0123003364672936
2023-03-20,0.0122650954126839
2023-03-21,0.0123073030744793
2023-03-22,0.0123893602304728
2023-03-23,0.012336991578368
2023-03-24,0.0122513274683984
2023-03-25,0.0122247359135505
2023-03-26,0.0122106211575153
2023-03-27,0.0121934670115749
2023-03-28,0.0122710145585111
2023-03-29,0.01232764483624
2023-03-30,0.0124065343866863
2023-03-31,0.0124163291452294
2023-04-01,0.012390268270139
2023-04-02,0.0123314269423158
2023-04-03,0.012377917818693
2023-04-04,0.0124256966447518
2023-04-05,0.0124166523654397
2023-04-06,0.0123614928115813
2023-04-07,0.0123766450239552
2023-04-08,0.0123499305864103
2023-04-09,0.01234508873929
2023-04-10,0.0123805969959816
2023-04-11,0.0124284058159
2023-04-12,0.0124756657816293
2023-04-13,0.0123784238651546
2023-04-14,0.0123673965392713
2023-04-15,0.0123678738184304
2023-04-16,0.012411519191786
2023-04-17,0.0124656146837585
2023-04-18,0.0123445484250283
2023-04-19,0.0123433442599744
2023-04-20,0.0123572750838989
2023-04-21,nan
2023-04-22,0.0124136435421245
2023-04-23,0.0124625165729056
2023-04-24,0.0124545829988445
2023-04-25,0.0124653984364199
